rut_empresa,razon_social,n_titulares,n_hombres,n_mujeres,n_revisar,clasificacion_completa,pct_hombres,pct_mujeres,pct_max_mismo_sexo_calculado,umbral_aplicable,supera_umbral_composicion,pct_cmf_actual,diferencia_pp_vs_cmf,coincide_cmf_tolerancia_0_6pp,fecha_junta_actual,eleccion_post_entrada_ley,supera_umbral_y_eleccion_post_ley,pct_cmf_actual_num,pct_reconstruido_registro_nominal,sobre_umbral_sugerido_cmf,dentro_o_igual_umbral_sugerido_cmf,sobre_umbral_y_eleccion_post_ley_cmf,estado_regulatorio_cmf,delta_registro_vs_reporte_pp,delta_abs_registro_vs_reporte_pp,registro_nominal_consistente_0_6pp,denominadores_compatibles_cmf_3a25,n_titulares_compatible_con_pct_cmf,fecha_max_nombramiento_nominal,dias_max_nombramiento_vs_junta_cmf,diagnostico_consistencia,prioridad_revision,fuente_canonica_porcentaje,fuente_secundaria_nominal,pct_cmf_anterior,fecha_junta_anterior,supera_umbral_cmf_reportado,cumple_o_iguala_umbral_cmf_reportado,fuente_composicion_nominal
98000000,ADMINISTRADORA DE FONDOS DE PENSIONES CAPITAL S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,29/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,29/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,29/04/2024,False,True,CMF_REGISTRO_DIRECTORES
76240079,ADMINISTRADORA DE FONDOS DE PENSIONES CUPRUM S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,29/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,27/08/2026,120,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,29/04/2025,False,True,CMF_REGISTRO_DIRECTORES
76511423,ALEMANA SEGUROS S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,22/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,29/04/2022,-1089,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
77677546,AMERIS SECURITIZADORA S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,30/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,30/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,24/03/2026,False,True,CMF_REGISTRO_DIRECTORES
99225000,CHUBB SEGUROS CHILE S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,30/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,30/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
96846610,EMPRESA DE SERVICIOS SANITARIOS LAGO PEÑUELAS S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,28/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,28/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,75.0,28/04/2025,False,True,CMF_REGISTRO_DIRECTORES
96800570,ENEL DISTRIBUCION CHILE S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,24/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,24/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
91081000,ENEL GENERACION CHILE S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,25/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,26/04/2025,1,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
77591207,EVEREST COMPAÑIA DE SEGUROS GENERALES CHILE S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,23/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,23/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,24/04/2025,False,True,CMF_REGISTRO_DIRECTORES
76810627,FINTUAL ADMINISTRADORA GENERAL DE FONDOS S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,30/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,30/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,30/04/2025,False,True,CMF_REGISTRO_DIRECTORES
96712290,FISO S.A.,0,0,0,0,False,,,,80.0,False,60.0,,,25/04/2025,False,False,60.0,,False,True,False,PRE_LEY_NO_EVALUABLE,,,,5;10;15;20;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,False,True,NO_PUBLICADA_EN_REGISTRO_NOMINAL
99061000,HDI SEGUROS S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,16/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,01/02/2026,-74,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,24/04/2024,False,True,CMF_REGISTRO_DIRECTORES
97951000,HSBC BANK (CHILE),5,5,0,0,True,100.0,0.0,100.0,80.0,True,60.0,40.0,False,29/04/2025,False,False,60.0,100.0,False,True,False,PRE_LEY_NO_EVALUABLE,40.0,40.0,False,5;10;15;20;25,True,29/04/2010,-5479,POSIBLE_SNAPSHOT_DISTINTO,ALTA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
91694000,INMOBILIARIA ESTADIO COLO COLO S.A.,5,4,1,0,True,80.0,20.0,80.0,80.0,False,60.0,20.0,False,30/04/2026,True,False,60.0,80.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,20.0,20.0,False,5;10;15;20;25,True,29/04/2025,-366,POSIBLE_SNAPSHOT_DISTINTO,ALTA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,80.0,29/04/2025,False,True,CMF_REGISTRO_DIRECTORES
91482000,IPAL S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,27/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,29/07/2026,93,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,08/05/2023,False,True,CMF_REGISTRO_DIRECTORES
96933030,MAPFRE COMPA#IA DE SEGUROS DE VIDA DE CHILE S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,29/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,30/04/2025,1,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
96508210,MAPFRE COMPA#IA DE SEGUROS GENERALES DE CHILE S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,29/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,30/04/2025,1,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
76701517,MASTERCARD ADMINISTRADORA CHILE S.A.,0,0,0,0,False,,,,80.0,False,60.0,,,28/04/2025,False,False,60.0,,False,True,False,PRE_LEY_NO_EVALUABLE,,,,5;10;15;20;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,False,True,NO_PUBLICADA_EN_REGISTRO_NOMINAL
99289000,METLIFE CHILE SEGUROS DE VIDA S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,29/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,29/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
76328793,METLIFE CHILE SEGUROS GENERALES S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,29/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,29/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
77057498,METRO EMISORA DE MEDIOS DE PAGO S.A.,0,0,0,0,False,,,,80.0,False,60.0,,,26/04/2023,False,False,60.0,,False,True,False,PRE_LEY_NO_EVALUABLE,,,,5;10;15;20;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,False,True,NO_PUBLICADA_EN_REGISTRO_NOMINAL
76609803,NATURGY CHILE GAS NATURAL S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,14/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,25/06/2026,72,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,50.0,07/04/2025,False,True,CMF_REGISTRO_DIRECTORES
77691219,PREX CHILE S.A.,0,0,0,0,False,,,,80.0,False,60.0,,,11/09/2024,False,False,60.0,,False,True,False,PRE_LEY_NO_EVALUABLE,,,,5;10;15;20;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,False,True,NO_PUBLICADA_EN_REGISTRO_NOMINAL
91873000,SADIA S.A.,5,5,0,0,True,100.0,0.0,100.0,80.0,True,60.0,40.0,False,21/04/2026,True,True,60.0,100.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,40.0,40.0,False,5;10;15;20;25,True,29/03/2011,-5502,POSIBLE_SNAPSHOT_DISTINTO,ALTA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,80.0,27/04/2023,False,True,CMF_REGISTRO_DIRECTORES
96634320,SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,13/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,22/04/2025,-356,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,22/04/2025,False,True,CMF_REGISTRO_DIRECTORES
96549050,SEGUROS DE VIDA SURA S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,24/05/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,31/03/2026,311,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
96618100,SOCIEDAD EDUCATIVA LEONARDO DA VINCI S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,29/05/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,29/05/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
95276000,SOCIEDAD RECREATIVA Y DEPORTIVA UNIVERSIDAD DE CONCEPCION S.A.,5,3,2,0,True,60.0,40.0,60.0,80.0,False,60.0,0.0,True,25/04/2024,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,25/04/2019,-1827,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
77528384,SUMUP CHILE BLUE S.A.,0,0,0,0,False,,,,80.0,False,60.0,,,30/10/2025,False,False,60.0,,False,True,False,PRE_LEY_NO_EVALUABLE,,,,5;10;15;20;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,False,True,NO_PUBLICADA_EN_REGISTRO_NOMINAL
77101928,SUMUP CHILE PAYMENTS S.A.,0,0,0,0,False,,,,80.0,False,60.0,,,30/10/2025,False,False,60.0,,False,True,False,PRE_LEY_NO_EVALUABLE,,,,5;10;15;20;25,,,,SIN_COMPOSICION_NOMINAL,,CMF_REPORTE_LEY_21757_NCG555,NO_PUBLICADA_EN_REGISTRO_NOMINAL,,,False,True,NO_PUBLICADA_EN_REGISTRO_NOMINAL
77750920,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,10/04/2025,False,False,60.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,5;10;15;20;25,True,10/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
99185000,ZURICH CHILE SEGUROS DE VIDA S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,27/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,27/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,28/04/2025,False,True,CMF_REGISTRO_DIRECTORES
99037000,ZURICH CHILE SEGUROS GENERALES S.A.,5,2,3,0,True,40.0,60.0,60.0,80.0,False,60.0,0.0,True,27/04/2026,True,False,60.0,60.0,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.0,0.0,True,5;10;15;20;25,True,27/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,60.0,28/04/2025,False,True,CMF_REGISTRO_DIRECTORES
93711000,CAMANCHACA S.A.,7,4,3,0,True,57.1429,42.8571,57.1429,80.0,False,57.14,0.0029,True,30/04/2026,True,False,57.14,57.1429,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.002899999999996794,0.002899999999996794,True,7;14;21,True,30/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,71.43,19/04/2024,False,True,CMF_REGISTRO_DIRECTORES
92544000,CINTAC S.A.,7,3,4,0,True,42.8571,57.1429,57.1429,80.0,False,57.14,0.0029,True,07/04/2025,False,False,57.14,57.1429,False,True,False,PRE_LEY_NO_EVALUABLE,0.002899999999996794,0.002899999999996794,True,7;14;21,True,10/09/2026,521,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
61219000,EMPRESA DE TRANSPORTE DE PASAJEROS METRO S.A.,7,4,3,0,True,57.1429,42.8571,57.1429,80.0,False,57.14,0.0029,True,27/04/2026,True,False,57.14,57.1429,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.002899999999996794,0.002899999999996794,True,7;14;21,True,27/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,57.14,29/04/2024,False,True,CMF_REGISTRO_DIRECTORES
76536353,ENEL CHILE S.A.,7,4,3,0,True,57.1429,42.8571,57.1429,80.0,False,57.14,0.0029,True,28/04/2025,False,False,57.14,57.1429,False,True,False,PRE_LEY_NO_EVALUABLE,0.002899999999996794,0.002899999999996794,True,7;14;21,True,28/04/2025,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
88006900,ENGIE ENERGIA CHILE S.A.,7,4,3,0,True,57.1429,42.8571,57.1429,80.0,False,57.14,0.0029,True,28/04/2026,True,False,57.14,57.1429,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.002899999999996794,0.002899999999996794,True,7;14;21,True,28/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,57.14,30/04/2024,False,True,CMF_REGISTRO_DIRECTORES
97018000,SCOTIABANK CHILE,7,7,0,0,True,100.0,0.0,100.0,80.0,True,57.14,42.86,False,24/04/2025,False,False,57.14,100.0,False,True,False,PRE_LEY_NO_EVALUABLE,42.86,42.86,False,7;14;21,True,04/08/2009,-5742,POSIBLE_SNAPSHOT_DISTINTO,ALTA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
94840000,SOCOVESA S.A.,7,4,3,0,True,57.1429,42.8571,57.1429,80.0,False,57.14,0.0029,True,29/04/2026,True,False,57.14,57.1429,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.002899999999996794,0.002899999999996794,True,7;14;21,True,29/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,57.0,29/04/2025,False,True,CMF_REGISTRO_DIRECTORES
90227000,VIÑA CONCHA Y TORO S.A.,7,4,3,0,True,57.1429,42.8571,57.1429,80.0,False,57.14,0.0029,True,21/04/2026,True,False,57.14,57.1429,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.002899999999996794,0.002899999999996794,True,7;14;21,True,21/04/2026,0,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,71.43,25/04/2023,False,True,CMF_REGISTRO_DIRECTORES
70285500,ZONA FRANCA DE IQUIQUE S.A.,7,4,3,0,True,57.1429,42.8571,57.1429,80.0,False,57.14,0.0029,True,24/04/2026,True,False,57.14,57.1429,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,0.002899999999996794,0.002899999999996794,True,7;14;21,True,29/04/2026,5,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,57.14,25/04/2025,False,True,CMF_REGISTRO_DIRECTORES
97036000,BANCO SANTANDER-CHILE,11,8,3,0,True,72.7273,27.2727,72.7273,80.0,False,55.56,17.1673,False,28/04/2026,True,False,55.56,72.7273,False,True,False,POST_LEY_DENTRO_UMBRAL_SUGERIDO,17.167299999999997,17.167299999999997,False,9;18,False,05/07/2010,-5776,DISCORDANCIA_DENOMINADOR,ALTA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,50.0,19/04/2023,False,True,CMF_REGISTRO_DIRECTORES
98000100,ADMINISTRADORA DE FONDOS DE PENSIONES HABITAT S.A.,8,4,4,0,True,50.0,50.0,50.0,80.0,False,50.0,0.0,True,29/04/2025,False,False,50.0,50.0,False,True,False,PRE_LEY_NO_EVALUABLE,0.0,0.0,True,4;6;8;10;12;14;16;18;20;22;24,True,19/05/2026,385,CONSISTENTE,,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
96667040,SANTANDER ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,5,3,2,0,True,60.0,40.0,60.0,80.0,False,50.0,10.0,False,02/09/2025,False,False,50.0,60.0,False,True,False,PRE_LEY_NO_EVALUABLE,10.0,10.0,False,4;6;8;10;12;14;16;18;20;22;24,False,30/03/2026,209,DISCORDANCIA_DENOMINADOR,ALTA,CMF_REPORTE_LEY_21757_NCG555,CMF_REGISTRO_DIRECTORES,,,False,True,CMF_REGISTRO_DIRECTORES
